2025-09-16 18:40:01 [Logger/constructor] [info]: Logger initialized successfully at .\core_logger\core_logger.log
[2025-09-16 18:40:01] [IthacaPluginProcessor/constructor] [info]: === ITHACA PLUGIN STARTING ===
[2025-09-16 18:40:01] [IthacaPluginProcessor/constructor] [info]: Plugin initialized
[2025-09-16 18:40:01] [IthacaPluginProcessor/constructor] [info]: Default sample directory: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument
[2025-09-16 18:40:06] [IthacaPluginProcessor/setStateInformation] [info]: Plugin state loaded
[2025-09-16 18:40:06] [IthacaPluginProcessor/prepareToPlay] [info]: === PREPARING AUDIO PROCESSING ===
[2025-09-16 18:40:06] [IthacaPluginProcessor/prepareToPlay] [info]: Sample rate: 48000.000000 Hz
[2025-09-16 18:40:06] [IthacaPluginProcessor/prepareToPlay] [info]: Buffer size: 480 samples
[2025-09-16 18:40:06] [IthacaPluginProcessor/initializeSampler] [info]: Initializing IthacaCore sampler...
[2025-09-16 18:40:06] [EnvelopeStaticData/initialize] [info]: Starting global envelope generation for all sample rates
[2025-09-16 18:40:06] [EnvelopeStaticData/generateEnvelopeForSampleRate] [info]: Generating envelopes for 44100 Hz
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[113] begin: [1.000000, 0.999990, 0.999981, 0.999971]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[114] begin: [0.000000, 0.000010, 0.000019, 0.000029]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899998, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[114] begin: [1.000000, 0.999990, 0.999981, 0.999971]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100002, 0.100001, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[115] begin: [0.000000, 0.000010, 0.000019, 0.000029]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899998, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[115] begin: [1.000000, 0.999990, 0.999981, 0.999971]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100002, 0.100001, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[116] begin: [0.000000, 0.000009, 0.000019, 0.000028]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899999, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[116] begin: [1.000000, 0.999991, 0.999981, 0.999972]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[117] begin: [0.000000, 0.000009, 0.000019, 0.000028]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899998, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[117] begin: [1.000000, 0.999991, 0.999981, 0.999972]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100002, 0.100001, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[118] begin: [0.000000, 0.000009, 0.000019, 0.000028]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899998, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[118] begin: [1.000000, 0.999991, 0.999981, 0.999972]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100002, 0.100001, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[119] begin: [0.000000, 0.000009, 0.000019, 0.000028]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899999, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[119] begin: [1.000000, 0.999991, 0.999981, 0.999972]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[120] begin: [0.000000, 0.000009, 0.000018, 0.000028]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899998, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[120] begin: [1.000000, 0.999991, 0.999982, 0.999972]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100002, 0.100001, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[121] begin: [0.000000, 0.000009, 0.000018, 0.000027]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899999, 0.900000, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[121] begin: [1.000000, 0.999991, 0.999982, 0.999973]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[122] begin: [0.000000, 0.000009, 0.000018, 0.000027]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899999, 0.900000, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[122] begin: [1.000000, 0.999991, 0.999982, 0.999973]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[123] begin: [0.000000, 0.000009, 0.000018, 0.000027]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899998, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[123] begin: [1.000000, 0.999991, 0.999982, 0.999973]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100002, 0.100001, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[124] begin: [0.000000, 0.000009, 0.000018, 0.000027]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899999, 0.900000, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[124] begin: [1.000000, 0.999991, 0.999982, 0.999973]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[125] begin: [0.000000, 0.000009, 0.000018, 0.000026]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899999, 0.900000, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[125] begin: [1.000000, 0.999991, 0.999982, 0.999974]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[126] begin: [0.000000, 0.000009, 0.000018, 0.000026]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899998, 0.899999, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[126] begin: [1.000000, 0.999991, 0.999982, 0.999974]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100002, 0.100001, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) MIDI[127] begin: [0.000000, 0.000009, 0.000017, 0.000026]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) half: [0.899999, 0.900000, 0.900000, 0.900001]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: attack (48000 Hz) end: [0.990000, 0.990000, 0.990000, 0.990000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) MIDI[127] begin: [1.000000, 0.999991, 0.999983, 0.999974]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) half: [0.100001, 0.100000, 0.100000, 0.099999]
[2025-09-16 18:40:15] [EnvelopeStaticData/generate] [debug]: release (48000 Hz) end: [0.010000, 0.010000, 0.010000, 0.010000]
[2025-09-16 18:40:15] [EnvelopeStaticData/generateEnvelopeForSampleRate] [info]: Completed envelope generation for 48000 Hz (128 MIDI values, 2 types). Total attack samples: 33953067, total release samples: 33953067
[2025-09-16 18:40:15] [EnvelopeStaticData/initialize] [info]: Global envelope initialization completed successfully. Memory usage: 497 MB
[2025-09-16 18:40:15] [VoiceManager/constructor] [info]: VoiceManager created with sampleDir 'C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument' using shared envelope data. Ready for initialization pipeline.
[2025-09-16 18:40:15] [VoiceManager/initializeSystem] [info]: INIT PHASE 1: System initialization ===
[2025-09-16 18:40:15] [VoiceManager/initializeSystem] [info]: Scanning directory: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Scanning sample directory: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [warn]: Filename doesn't match pattern mXXX-velY-fZZ.wav: excluded-m108-vel5-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel0-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel0-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel0-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel0-f44.wav (MIDI: 21, Vel: 0, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel0-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel0-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel0-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel0-f48.wav (MIDI: 21, Vel: 0, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel1-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel1-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel1-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel1-f44.wav (MIDI: 21, Vel: 1, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel1-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel1-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel1-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel1-f48.wav (MIDI: 21, Vel: 1, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel2-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel2-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel2-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel2-f44.wav (MIDI: 21, Vel: 2, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel2-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel2-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel2-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel2-f48.wav (MIDI: 21, Vel: 2, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel3-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel3-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel3-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel3-f44.wav (MIDI: 21, Vel: 3, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel3-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel3-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel3-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel3-f48.wav (MIDI: 21, Vel: 3, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel4-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel4-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel4-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel4-f44.wav (MIDI: 21, Vel: 4, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel4-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel4-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel4-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel4-f48.wav (MIDI: 21, Vel: 4, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel5-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel5-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel5-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel5-f44.wav (MIDI: 21, Vel: 5, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel5-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel5-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel5-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel5-f48.wav (MIDI: 21, Vel: 5, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel6-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel6-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel6-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel6-f44.wav (MIDI: 21, Vel: 6, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel6-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel6-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel6-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel6-f48.wav (MIDI: 21, Vel: 6, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel7-f44.wav (44 -> 44100 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel7-f44.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel7-f44.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel7-f44.wav (MIDI: 21, Vel: 7, Freq: 44100 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 529200, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m021-vel7-f48.wav (48 -> 48000 Hz)
[2025-09-16 18:40:15] [SamplerIO/detectInterleavedFormat] [info]: WAV format confirmed as interleaved: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel7-f48.wav
[2025-09-16 18:40:15] [SamplerIO/detectFloatConversionNeed] [info]: 16-bit PCM detected, conversion to float needed: C:\Users\jindr\AppData\Roaming\IthacaPlayer\instrument\m021-vel7-f48.wav
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Loaded: m021-vel7-f48.wav (MIDI: 21, Vel: 7, Freq: 48000 Hz, Duration: 12.000000s, Channels: 1 (mono), Frames: 576000, Format: interleaved, needs float conversion)
[2025-09-16 18:40:15] [SamplerIO/scanSampleDirectory] [info]: Frequency validation passed: m022-vel0-f44.wav (44 -> 44100 Hz)
